filename,source_pdf,ma_so,period,style,width,height,cell_index,total_cells,hoa_si,mieu_ta,nguon_goc
HVDV_-_LTH_-_BIA_-_011_crop_01.png,HVDV - LTH - BIA - 011_ver_01.pdf,HVDV - LTH - BIA - 011,Le,colored,6258,2008,1,1,Lưu Văn Hiếu,Rồng chầu nhật chuyển hóa mây,"Trán bia chùa Côn Sơn, Chí Linh, Hải Dương, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_BIA_-_026_crop_01.png,HVDV - LTH - BIA - 026_ver_01.pdf,HVDV - LTH - BIA - 026,Le,line_art,5329,21939,1,1,Lê Thị Hồng Định,Rồng chạm khắc trên cạnh bia,"Bia Hậu bảo tàng Hải Dương, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_BIA_-_042_crop_01.png,HVDV - LTH - BIA - 042_ver_03.pdf,HVDV - LTH - BIA - 042,Le,line_art,3545,2903,1,1,Ngô Bá Phóng,Sư tử trên yên ngựa đá,"Bảo tàng Hải Dương, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_BIA_-_043_crop_01.png,HVDV - LTH - BIA - 043_ver_03.pdf,HVDV - LTH - BIA - 043,Le,line_art,710,7864,1,1,Võ Quỳnh Trâm,Hoa dây diềm bia,"Bia đá thời Lê Trung Hưng, hiện vật bảo tàng Hải Dương, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_BIA_-_044_crop_01.png,HVDV - LTH - BIA - 044_ver_02.pdf,HVDV - LTH - BIA - 044,Le,line_art,970,8415,1,1,Lê Thị Hồng Định,Dây leo diềm bia,"Diềm bia Hậu chùa Đông Dương, hiện vật bảo tàng Hải Dương, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_BIA_-_046_crop_01.png,HVDV - LTH - BIA - 046_ver_01.pdf,HVDV - LTH - BIA - 046,Le,colored,8081,1716,1,1,Ngô Bá Phóng,Sư tử chầu pháp luân,"Bia Hậu bảo tàng Hải Dương, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_BIA_-_051_crop_01.png,HVDV - LTH - BIA - 051_ver_01.pdf,HVDV - LTH - BIA - 051,Le,line_art,4664,2886,1,1,Võ Quỳnh Trâm,Hồi văn hoa thị/ kim tiền- trên bệ đá,"Lăng mộ Đại vương Đinh Văn Tả, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_BTLSQG_-_001_crop_01.png,HVDV - LTH - BTLSQG - 001_ver_02.pdf,HVDV - LTH - BTLSQG - 001,Le,line_art,5145,1569,1,1,Nguyễn Tuấn Nam,Mẫu đơn trên đồ gốm,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_002_crop_01.png,HVDV - LTH - BTLSQG - 002_ver_01.pdf,HVDV - LTH - BTLSQG - 002,Le,line_art,3534,1079,1,1,Nguyễn Tuấn Nam,Hoa cúc trên đồ gốm,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_003_crop_01.png,HVDV - LTH - BTLSQG - 003_ver_01.pdf,HVDV - LTH - BTLSQG - 003,Le,line_art,5359,3398,1,1,Võ Quỳnh Trâm,Hoa cúc,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_006_crop_01.png,HVDV - LTH - BTLSQG - 006_ver_01.pdf,HVDV - LTH - BTLSQG - 006,Le,line_art,2423,758,1,1,Ngô Bá Phóng,Hoa mẫu đơn,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_023_crop_01.png,HVDV - LTH - BTLSQG - 023_ver_01.pdf,HVDV - LTH - BTLSQG - 023,Le,colored,2915,325,1,1,Lục Bình,Sóng nước,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_032b_crop_01.png,HVDV - LTH - BTLSQG - 032b_ver_01.pdf,HVDV - LTH - BTLSQG - 032b,Le,colored,2475,2211,1,2,Nguyễn Tuấn Nam,Hồi văn mắt lưới/ mắt võng,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_032b_crop_02.png,HVDV - LTH - BTLSQG - 032b_ver_01.pdf,HVDV - LTH - BTLSQG - 032b,Le,line_art,2475,1025,2,2,Nguyễn Tuấn Nam,Hồi văn mắt lưới/ mắt võng,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_032c_crop_01.png,HVDV - LTH - BTLSQG - 032c_ver_01.pdf,HVDV - LTH - BTLSQG - 032c,Le,colored,2475,1743,1,2,Nguyễn Tuấn Nam,Hồi văn sóng nước,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_032c_crop_02.png,HVDV - LTH - BTLSQG - 032c_ver_01.pdf,HVDV - LTH - BTLSQG - 032c,Le,line_art,2475,1380,2,2,Nguyễn Tuấn Nam,Hồi văn sóng nước,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_045_crop_01.png,HVDV - LTH - BTLSQG - 045_ver_01.pdf,HVDV - LTH - BTLSQG - 045,Le,colored,3351,1213,1,1,Lê Thị Hồng Định,Nhân ngư - cá voi trên tranh thờ,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_047_crop_01.png,HVDV - LTH - BTLSQG - 047_ver_01.pdf,HVDV - LTH - BTLSQG - 047,Le,line_art,3120,1124,1,1,Nguyễn Tuấn Nam,Rùa trên tranh thờ,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_049_crop_01.png,HVDV - LTH - BTLSQG - 049_ver_01.pdf,HVDV - LTH - BTLSQG - 049,Le,line_art,3178,1207,1,1,Nguyễn Tuấn Nam,Long hàm thọ trên tranh thờ,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_BTLSQG_-_067_crop_01.png,HVDV - LTH - BTLSQG - 067_ver_02.pdf,HVDV - LTH - BTLSQG - 067,Le,colored,24422,6824,1,1,Lưu Văn Hiếu,Hoa cúc trên diềm bia,"Bảo tàng Lịch sử Quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_LTH_-_CHAM_KHAC_-_86_crop_01.png,HVDV - LTH - CHAM KHAC - 086_ver_02.pdf,HVDV - LTH - CHAM KHAC - 86,Le,colored,2549,1656,1,1,Ngô Bá Phóng,Cá hóa rồng,"Chùa Linh Quang, sách Nghệ thuật chạm khắc cổ Việt Nam qua các bản dập (Trần Lâm Biền - Chu Quang Trứ)"
HVDV_-_LTH_-_CHAM_KHAC_-_87_crop_01.png,HVDV - LTH - CHAM KHAC - 087_ver_02.pdf,HVDV - LTH - CHAM KHAC - 87,Le,colored,3201,1933,1,1,Ngô Bá Phóng,Hạc ngậm sen,"Chùa Linh Quang, sách Nghệ thuật chạm khắc cổ Việt Nam qua các bản dập (Trần Lâm Biền - Chu Quang Trứ)"
HVDV_-_LTH_-_CHAM_KHAC_-_88_crop_01.png,HVDV - LTH - CHAM KHAC - 088_ver_02.pdf,HVDV - LTH - CHAM KHAC - 88,Le,colored,4445,2729,1,1,Ngô Bá Phóng,Loan phượng,"Chùa Linh Quang, sách Nghệ thuật chạm khắc cổ Việt Nam qua các bản dập (Trần Lâm Biền - Chu Quang Trứ)"
HVDV_-_LTH_-_CHAM_KHAC_-_67_crop_01.png,HVDV - LTH - CHAM KHAC - 67_ver_02.pdf,HVDV - LTH - CHAM KHAC - 67,Le,line_art,2360,1393,1,1,Võ Quỳnh Trâm,Hoa sen trên hương án,"Chùa Bút Tháp, sách Nghệ thuật chạm khắc cổ Việt Nam qua các bản dập (Trần Lâm Biền - Chu Quang Trứ)"
HVDV_-_LTH_-_DA_-_002_crop_01.png,HVDV - LTH - DA - 002_ver_03.pdf,HVDV - LTH - DA - 002,Le,line_art,3280,1669,1,1,Nguyễn Tuấn Nam,Sư tử,"Bia Nam Giao, Bảo tàng Lịch sử quốc gia, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_004_crop_01.png,HVDV - LTH - DA - 004_ver_02.pdf,HVDV - LTH - DA - 004,Le,line_art,3599,2638,1,1,Ngô Bá Phóng,Hổ phù cách điệu lá,"Đền Phú Đa, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_DA_-_006_crop_01.png,HVDV - LTH - DA - 006_ver_01.pdf,HVDV - LTH - DA - 006,Le,colored,5785,3469,1,1,Lưu Văn Hiếu,Mây,"Lăng 18 vị quận công họ Nguyễn Đức, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_008_crop_01.png,HVDV - LTH - DA - 008_ver_02.pdf,HVDV - LTH - DA - 008,Le,line_art,1818,1213,1,1,Ngô Bá Phóng,Song lân,"Lăng 18 vị quận công họ Nguyễn Đức, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_010_crop_01.png,HVDV - LTH - DA - 010_ver_02.pdf,HVDV - LTH - DA - 010,Le,line_art,1809,2721,1,1,Ngô Bá Phóng,Toan nghê,"Lăng Phạm Đôn Nghị, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_011_crop_01.png,HVDV - LTH - DA - 011_ver_02.pdf,HVDV - LTH - DA - 011,Le,line_art,1195,8018,1,1,Võ Quỳnh Trâm,Hạc ngậm sen,"Cây hương đá thời Cảnh Trị, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_019_crop_01.png,HVDV - LTH - DA - 019_ver_01.pdf,HVDV - LTH - DA - 019,Le,line_art,6686,5635,1,1,Ngô Bá Phóng,Hoa cúc,"Lăng Phạm Đôn Nghị, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_022_crop_01.png,HVDV - LTH - DA - 022_ver_01.pdf,HVDV - LTH - DA - 022,Le,colored,21232,6956,1,1,Lê Thị Hồng Định,"Rồng chầu nhật chuyển hóa lá, mây","Bia Văn Miếu, Hà Nội, ảnh: Viện Nghiên cứu Hán Nôm"
HVDV_-_LTH_-_DA_-_023_crop_01.png,HVDV - LTH - DA - 023_ver_01.pdf,HVDV - LTH - DA - 023,Le,line_art,4787,1464,1,1,Ngô Bá Phóng,Phượng chầu nguyệt,"Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_025_crop_01.png,HVDV - LTH - DA - 025_ver_02.pdf,HVDV - LTH - DA - 025,Le,line_art,4634,1305,1,1,Ngô Bá Phóng,Kỳ lân,"Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_033_crop_01.png,HVDV - LTH - DA - 033_ver_02.pdf,HVDV - LTH - DA - 033,Le,colored,2326,1432,1,1,Ngô Bá Phóng,Chữ Thọ,"Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_044_crop_01.png,HVDV - LTH - DA - 044_ver_03.pdf,HVDV - LTH - DA - 044,Le,line_art,1045,5294,1,1,Ngô Bá Phóng,Rồng,"Bia Nam Giao, Bảo tàng Lịch sử quốc gia, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_048a_crop_01.png,HVDV - LTH - DA - 048a_ver_02.pdf,HVDV - LTH - DA - 048a,Le,line_art,11898,777,1,1,Võ Quỳnh Trâm,Mặt trời,"Bia Thịnh Đức, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_048b_crop_01.png,HVDV - LTH - DA - 048b_ver_01.pdf,HVDV - LTH - DA - 048b,Le,line_art,5552,3071,1,1,Võ Quỳnh Trâm,Hoa mai và sen,"Bia Thịnh Đức, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_055_crop_01.png,HVDV - LTH - DA - 055_ver_02.pdf,HVDV - LTH - DA - 055,Le,line_art,2898,1295,1,1,Ngô Bá Phóng,Phượng,"Bia Nam Giao, Bảo tàng Lịch sử quốc gia, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_056_crop_01.png,HVDV - LTH - DA - 056_ver_02.pdf,HVDV - LTH - DA - 056,Le,line_art,11418,2421,1,1,Võ Quỳnh Trâm,"Cúc, mẫu đơn, sen","Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_057_crop_01.png,HVDV - LTH - DA - 057_ver_03.pdf,HVDV - LTH - DA - 057,Le,colored,3745,2468,1,1,Ngô Bá Phóng,Phượng ổ,"Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_073_crop_01.png,HVDV - LTH - DA - 073_ver_03.pdf,HVDV - LTH - DA - 073,Le,line_art,4111,1998,1,1,Ngô Bá Phóng,Loan phượng,"Bia chùa Đậu, ảnh: Lê Mai Thiện"
HVDV_-_LTH_-_DA_-_075_crop_01.png,HVDV - LTH - DA - 075_ver_03.pdf,HVDV - LTH - DA - 075,Le,line_art,2458,2202,1,1,Ngô Bá Phóng,Sư tử,"Bia đá tại lăng Vũ Hồng Lượng, ảnh: Nguyễn Trí Quang - VR3D.VN"
HVDV_-_LTH_-_DA_-_078_crop_01.png,HVDV - LTH - DA - 078_ver_02.pdf,HVDV - LTH - DA - 078,Le,colored,3124,1992,1,1,Ngô Bá Phóng,Hồi văn kim quy / mai rùa,"Đền Phú Đa, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_DA_-_081_crop_01.png,HVDV - LTH - DA - 081_ver_01.pdf,HVDV - LTH - DA - 081,Le,colored,4526,1345,1,1,Ngô Bá Phóng,Hổ phù,"Đền Phú Đa, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_DUY_-_001_crop_01.png,HVDV - LTH - DUY - 001_ver_02.pdf,HVDV - LTH - DUY - 001,Le,line_art,645,1440,1,1,Lục Bình,Nghê,"Đình Hàng Kênh, ảnh: Nguyễn Ngọc Duy"
HVDV_-_LTH_-_DUY_-_002_crop_01.png,HVDV - LTH - DUY - 002_ver_02.pdf,HVDV - LTH - DUY - 002,Le,line_art,2814,1541,1,1,Lục Bình,Rồng,"Đình Hàng Kênh, ảnh: Nguyễn Ngọc Duy"
HVDV_-_LTH_-_GO_-_068a_crop_01.png,HVDV - LTH - GO - 068a_ver_02.pdf,HVDV - LTH - GO - 068a,Le,line_art,5909,2122,1,2,Lưu Văn Hiếu,Hồi văn mắt lưới/ mắt võng,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_GO_-_068a_crop_02.png,HVDV - LTH - GO - 068a_ver_02.pdf,HVDV - LTH - GO - 068a,Le,line_art,5909,1879,2,2,Lưu Văn Hiếu,Hồi văn mắt lưới/ mắt võng,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_GO_-_068b_crop_01.png,HVDV - LTH - GO - 068b_ver_02.pdf,HVDV - LTH - GO - 068b,Le,colored,2539,1857,1,1,Lưu Văn Hiếu,Hoa dây,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Đào Đức Minh"
HVDV_-_LTH_-_GO_-_084_crop_01.png,HVDV - LTH - GO - 084_ver_03.pdf,HVDV - LTH - GO - 084,Le,line_art,9583,15983,1,1,Lê Thị Hồng Định,Hổ chạm gỗ,"Bảo tàng Lịch sử Quốc gia, ảnh: Nguyễn Ngọc Phương Đông"
HVDV_-_LTH_-_GO_-_094_crop_01.png,HVDV - LTH - GO - 094_ver_01.pdf,HVDV - LTH - GO - 094,Le,line_art,2495,1038,1,1,Ngô Bá Phóng,Hoa cúc và mây,"Bảo tàng tỉnh Thái Bình, ảnh: Lại Quý Dương"
HVDV_-_LTH_-_GO_-_100_crop_01.png,HVDV - LTH - GO - 100_ver_01.pdf,HVDV - LTH - GO - 100,Le,colored,3788,759,1,1,San Nguyễn,Hoa lá,"Nghệ thuật chạm trổ Việt Nam (Viện Mỹ thuật, nxb Mỹ Thuật)"
HVDV_-_LTH_-_HNG_-_001a_crop_01.png,HVDV - LTH - HNG - 001a_ver_01.pdf,HVDV - LTH - HNG - 001a,Le,colored,12195,8602,1,1,Lục Bình,Hồi văn mắt lưới/ mắt võng,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Nguyễn Hùng"
HVDV_-_LTH_-_HNG_-_001b_crop_01.png,HVDV - LTH - HNG - 001b_ver_01.pdf,HVDV - LTH - HNG - 001b,Le,line_art,1606,551,1,1,Lục Bình,Hoa dây,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Nguyễn Hùng"
HVDV_-_LTH_-_HNG_-_001c_crop_01.png,HVDV - LTH - HNG - 001c_ver_01.pdf,HVDV - LTH - HNG - 001c,Le,colored,12031,7594,1,1,Lục Bình,Hoa văn trang trí,"Bệ tượng Phật chùa Tây Phương, Thạch Thất, Hà Nội, ảnh: Nguyễn Hùng"
HVDV_-_LTH_-_LB_-_000_crop_01.png,HVDV - LTH - LB - 000_ver_01.pdf,HVDV - LTH - LB - 000,Le,line_art,2395,1337,1,1,Võ Quỳnh Trâm,"2 nghê vờn quả cầu, 2nghê chầu, 1 đầu rồng","Cấu kiện kiến trúc đình Chu Quyến, Hà Nội, ảnh: Báo điện tử ĐCSVN"
HVDV_-_LTH_-_MC_-_018_crop_01.png,HVDV - LTH - MC - 018_ver_03.pdf,HVDV - LTH - MC - 018,Le,colored,4755,4562,1,1,San Nguyễn,Nghê,"Chạm khắc trang trí đình Trà Cổ, ảnh: Lê Hoài Đức"
HVDV_-_LTH_-_MC_-_029_crop_01.png,HVDV - LTH - MC - 029_ver_01.pdf,HVDV - LTH - MC - 029,Le,line_art,1053,2350,1,1,Võ Quỳnh Trâm,Rồng,"Cấu kiện kiến trúc đinh Bồng Lai, Thái Bình, ảnh: Trần Trung Hiếu."
HVDV_-_LTH_-_MC_-_035_crop_01.png,HVDV - LTH - MC - 035_ver_02.pdf,HVDV - LTH - MC - 035,Le,line_art,3097,602,1,1,Võ Quỳnh Trâm,Rồng,"Cấu kiện kiến trúc đinh Bồng Lai, Thái Bình, ảnh: Trần Trung Hiếu."
HVDV_-_LTH_-_MC_-_042_crop_01.png,HVDV - LTH - MC - 042_ver_01.pdf,HVDV - LTH - MC - 042,Le,line_art,16773,6541,1,1,Võ Quỳnh Trâm,Rồng,"Rồng trên bệ tượng Pháp Vân chùa Dâu, Chùa Việt Nam (Hà Văn Tấn - Nguyễn Văn Kự - Phạm Ngọc Long)"
HVDV_-_LTH_-_MC2_-_001_crop_01.png,HVDV - LTH - MC2 - 001_ver_02.pdf,HVDV - LTH - MC2 - 001,Le,colored,13512,8710,1,1,San Nguyễn,Rồng,"Chạm khắc bảy hiên đình Hạ Hiệp, ảnh: Đặng Bá Minh Công"
HVDV_-_LTH_-_PT_-_001_crop_01.png,HVDV - LTH - PT - 001_ver_01.pdf,HVDV - LTH - PT - 001,Le,colored,940,939,1,2,Lục Bình,"Hoa văn chữ ""vạn""","Diềm bia nhà thờ chúa Trịnh Giang, chụp ảnh: Đào Đức Minh"
HVDV_-_LTH_-_PT_-_001_crop_02.png,HVDV - LTH - PT - 001_ver_01.pdf,HVDV - LTH - PT - 001,Le,colored,941,939,2,2,Lục Bình,"Hoa văn chữ ""vạn""","Diềm bia nhà thờ chúa Trịnh Giang, chụp ảnh: Đào Đức Minh"
HVDV_-_LTH_-_PT_-_002_crop_01.png,HVDV - LTH - PT - 002_ver_02.pdf,HVDV - LTH - PT - 002,Le,line_art,2164,1530,1,4,Lục Bình,Hoa văn áo giáp,"Tượng hộ pháp chùa Sùng Ân, ảnh: Nguyễn Trí Quang - VR3D.VN"
HVDV_-_LTH_-_PT_-_002_crop_02.png,HVDV - LTH - PT - 002_ver_02.pdf,HVDV - LTH - PT - 002,Le,colored,2163,1530,2,4,Lục Bình,Hoa văn áo giáp,"Tượng hộ pháp chùa Sùng Ân, ảnh: Nguyễn Trí Quang - VR3D.VN"
HVDV_-_LTH_-_PT_-_002_crop_03.png,HVDV - LTH - PT - 002_ver_02.pdf,HVDV - LTH - PT - 002,Le,line_art,2164,1500,3,4,Lục Bình,Hoa văn áo giáp,"Tượng hộ pháp chùa Sùng Ân, ảnh: Nguyễn Trí Quang - VR3D.VN"
HVDV_-_LTH_-_PT_-_002_crop_04.png,HVDV - LTH - PT - 002_ver_02.pdf,HVDV - LTH - PT - 002,Le,colored,2163,1500,4,4,Lục Bình,Hoa văn áo giáp,"Tượng hộ pháp chùa Sùng Ân, ảnh: Nguyễn Trí Quang - VR3D.VN"
